,PID,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,NumbrFlrs,HouseAge,Remodeled,LogPrice,AllBathrooms,TotalLivArea,TotalOutdoorSF,HasPool
56,532479020,140000,1-1/2 STORY FINISHED ALL AGES,RL,70,10759,2,0,4,Lvl,4,Corner,1,Sawyer,Feedr,Norm,1Fam,1.5Fin,5,4,1972,1972,Gable,CompShg,HdBoard,HdBoard,None,0,3,4,CBlock,4,3,1,2,5,0,GasA,3,Y,SBrkr,4,1,3,5,8,1,4,Detchd,1972,1,2,490,3,3,2,0,4,No Misc,0,Jul,2008,Warranty Deed,Normal,1,38,0,11.84939770159144,2.0,2642,92,0
57,528110070,395000,1-STORY 1946 & NEWER ALL STYLES,RL,110,14226,2,0,4,Lvl,4,Corner,1,Northridge Heights,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,375,4,3,PConc,4,3,3,1,1,1935,GasA,4,Y,SBrkr,3,1,4,9,8,1,4,Attchd,2006,3,3,895,3,3,2,0,0,No Misc,0,Jul,2007,New,Partial,1,4,0,12.886641043883259,2.0,1973,360,0
58,534429130,151500,1-STORY 1946 & NEWER ALL STYLES,RL,80,10800,2,0,4,Lvl,4,Inside,1,North Ames,Norm,Norm,1Fam,1Story,5,7,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,88,3,3,CBlock,3,3,1,5,1,616,GasA,5,Y,SBrkr,3,1,3,6,8,0,0,Attchd,1960,1,1,286,3,3,2,0,3,No Misc,0,May,2006,Warranty Deed,Normal,1,50,0,11.928340903931561,2.0,1880,0,0
59,528365060,341000,2-STORY 1946 & NEWER,RL,96,10542,2,0,4,Lvl,4,Inside,1,Northridge,Norm,Norm,1Fam,2Story,7,5,1993,1994,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,651,4,3,PConc,4,3,4,6,1,138,GasA,5,Y,SBrkr,3,1,4,9,8,1,3,Attchd,1993,2,3,983,3,3,2,0,0,No Misc,0,Aug,2008,Warranty Deed,Normal,2,17,1,12.739637756265655,3.5,3591,620,0
60,533135020,235000,2-STORY 1946 & NEWER,RL,88,11949,2,0,4,Lvl,4,Inside,1,Northridge,Norm,Norm,1Fam,2Story,7,8,1991,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,196,4,4,PConc,4,3,1,6,5,158,GasA,5,Y,SBrkr,3,1,4,7,8,1,3,Attchd,1991,1,2,524,3,3,2,0,4,No Misc,0,Jul,2009,Warranty Deed,Normal,2,19,1,12.367340793126296,3.0,2572,562,0
61,910203100,72000,1-STORY 1945 & OLDER,RM,61,8534,2,0,4,Low,4,Inside,1,"Iowa DOT,Rail Road",Norm,Norm,1Fam,1Story,4,4,1925,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,BrkTil,2,3,1,1,1,432,GasA,3,N,FuseA,2,1,3,4,7,0,0,No Garage,1925,0,0,0,0,0,0,0,2,No Misc,0,Jun,2006,Warranty Deed,Normal,1,85,1,11.184421397998193,1.0,672,112,0
62,905451390,154000,1-1/2 STORY FINISHED ALL AGES,RL,70,10512,2,0,4,Lvl,4,Inside,1,Edwards,Norm,Norm,1Fam,1.5Fin,6,6,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,CBlock,3,3,1,4,1,497,GasA,5,Y,SBrkr,3,1,4,6,8,0,0,Attchd,1954,1,1,332,3,3,2,0,0,No Misc,0,May,2007,Warranty Deed,Normal,1,56,0,11.944707881395766,1.5,2117,366,0
63,533213010,222000,1-STORY PUD 1946 & NEWER,FV,72,3830,2,2,3,Lvl,4,Inside,1,Somerset,Norm,Norm,TwnhsE,1Story,6,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,280,4,3,PConc,4,3,1,1,1,1726,GasA,5,Y,SBrkr,2,1,4,6,8,1,4,Attchd,2008,3,2,561,3,3,2,0,0,No Misc,0,Jan,2009,New,Partial,1,2,0,12.310432660854417,2.5,1726,254,0
65,907200340,128200,1-STORY 1946 & NEWER ALL STYLES,RL,75,10650,2,0,4,Lvl,4,Corner,1,College Creek,Norm,Norm,1Fam,1Story,5,6,1976,1976,Gable,CompShg,HdBoard,HdBoard,None,0,3,3,CBlock,3,4,3,2,5,0,GasA,3,Y,SBrkr,3,1,3,5,8,0,0,Attchd,1976,1,1,308,3,3,2,0,3,No Misc,0,Feb,2010,Warranty Deed,Normal,1,34,0,11.761346823468706,2.0,1788,365,0
66,528164060,615000,1-STORY 1946 & NEWER ALL STYLES,RL,106,12720,2,0,4,HLS,4,Inside,2,Northridge Heights,Norm,Norm,1Fam,1Story,10,5,2003,2003,Hip,CompShg,MetalSd,MetalSd,Stone,680,5,3,PConc,5,3,4,6,1,278,GasA,5,Y,SBrkr,1,1,5,7,8,2,4,Attchd,2003,3,3,789,3,3,2,5,0,No Misc,0,Feb,2008,Warranty Deed,Normal,1,7,0,13.329377546788654,3.5,4727,435,1
67,907202010,158000,1-STORY 1946 & NEWER ALL STYLES,RL,70,12250,2,0,3,Lvl,4,Inside,1,College Creek,Norm,Norm,1Fam,1Story,5,6,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,180,3,3,CBlock,4,3,2,5,1,83,GasA,5,Y,SBrkr,3,1,3,5,8,0,0,Attchd,1978,1,2,528,3,3,2,0,0,No Misc,0,May,2008,Warranty Deed,Normal,1,32,0,11.970350312009105,2.0,1955,491,0
68,528186180,254000,1-STORY PUD 1946 & NEWER,RL,48,6240,2,0,4,Lvl,4,Inside,1,Northridge Heights,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,176,4,3,PConc,4,3,1,6,1,461,GasA,5,Y,SBrkr,2,1,4,6,8,1,4,Attchd,2006,3,2,550,3,3,2,0,0,No Misc,0,Dec,2009,Warranty Deed,Normal,1,4,0,12.445089546000673,3.0,2187,230,0
69,909250060,169000,1-1/2 STORY FINISHED ALL AGES,RL,50,9638,2,0,4,Lvl,4,Inside,1,Southwest of ISU,Feedr,Norm,1Fam,1.5Fin,6,7,1919,1990,Gable,CompShg,Wd Sdng,Wd Shng,None,0,3,3,PConc,3,3,1,1,1,804,GasA,5,Y,SBrkr,4,1,4,10,6,1,4,Detchd,1969,1,1,336,3,3,2,0,0,No Misc,0,Mar,2010,Warranty Deed,Normal,1,91,1,12.037653993905211,2.0,2447,430,0
70,528315060,284500,2-1/2 STORY ALL AGES,RL,84,9660,2,0,4,Lvl,4,Inside,1,Northridge,Norm,Norm,1Fam,2.5Unf,8,5,1997,1997,Hip,CompShg,HdBoard,HdBoard,BrkFace,1290,4,3,PConc,4,3,1,1,1,1173,GasA,5,Y,SBrkr,3,1,4,9,8,1,3,Attchd,1997,3,2,516,3,3,2,0,0,No Misc,0,Sep,2008,Warranty Deed,Normal,2,13,0,12.558488532548523,2.5,2199,131,0
71,528231020,184500,SPLIT OR MULTI-LEVEL,RL,67,13300,2,0,3,Lvl,4,Inside,1,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0,4,3,PConc,4,3,1,6,1,58,GasA,5,Y,SBrkr,3,1,4,7,8,1,4,BuiltIn,2004,3,2,400,3,3,2,0,0,No Misc,0,Jun,2010,Warranty Deed,Normal,2,6,0,12.125404742462718,3.5,1700,100,0
72,528456230,210400,1-STORY 1946 & NEWER ALL STYLES,FV,75,9000,2,0,4,Lvl,4,Inside,1,Somerset,Norm,Norm,1Fam,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0,4,3,PConc,4,3,1,1,1,1335,GasA,5,Y,SBrkr,3,1,4,6,8,0,0,Attchd,2007,2,2,575,3,3,2,0,0,No Misc,0,Jun,2007,New,Partial,1,4,1,12.256765759845692,2.0,1335,210,0
73,907180120,214000,1-STORY 1946 & NEWER ALL STYLES,RL,78,10264,2,0,3,Lvl,4,Inside,1,College Creek,Norm,Norm,1Fam,1Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,183,4,3,PConc,4,3,3,5,1,426,GasA,5,Y,SBrkr,3,1,4,6,8,0,0,Attchd,1999,2,2,472,3,3,2,0,0,No Misc,0,Aug,2006,Warranty Deed,Normal,1,11,0,12.273731294003989,2.0,2750,187,0
74,911370410,392500,1-STORY PUD 1946 & NEWER,RM,64,5587,2,0,3,HLS,4,Inside,2,Crawford,Norm,Norm,TwnhsE,1Story,8,5,2008,2008,Hip,CompShg,CemntBd,CmentBd,Stone,186,5,3,PConc,5,3,4,6,1,120,GasA,5,Y,SBrkr,2,1,4,5,8,1,4,Attchd,2008,3,2,482,3,3,2,0,0,No Misc,0,Nov,2008,New,Partial,1,2,0,12.8802918162046,3.5,3132,368,0
75,527108090,274725,2-STORY 1946 & NEWER,RL,168,23257,2,0,1,HLS,4,CulDSac,1,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0,4,3,PConc,5,4,1,1,1,868,GasA,5,Y,SBrkr,3,1,4,9,8,1,4,BuiltIn,2006,2,2,422,3,3,2,0,0,No Misc,0,Sep,2006,New,Partial,2,4,0,12.523525876315125,2.5,2021,100,0
76,528222050,156932,2-STORY 1946 & NEWER,RL,73,8499,2,0,3,Lvl,4,Inside,1,Gilbert,Norm,Norm,1Fam,2Story,6,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0,3,3,PConc,4,3,1,1,1,616,GasA,5,Y,SBrkr,3,1,4,6,8,1,4,BuiltIn,2007,3,2,432,3,3,2,0,0,No Misc,0,Mar,2007,New,Partial,2,4,1,11.963567869487337,2.5,1412,36,0
77,528429110,282922,1-STORY 1946 & NEWER ALL STYLES,RL,49,15256,2,0,3,Lvl,4,CulDSac,1,Somerset,RRAn,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,84,4,3,PConc,4,3,4,6,1,556,GasA,5,Y,SBrkr,3,1,4,6,8,0,0,Attchd,2007,1,3,754,3,3,2,0,0,No Misc,0,Aug,2007,Warranty Deed,Normal,1,3,0,12.552926520261092,3.0,2393,328,0
78,902328100,144000,2-1/2 STORY ALL AGES,RM,65,8850,2,0,3,Bnk,4,Corner,1,Old Town,Norm,Norm,1Fam,2.5Unf,7,6,1916,1950,Gable,CompShg,MetalSd,MetalSd,None,0,3,3,BrkTil,3,3,1,1,1,815,GasA,5,Y,SBrkr,3,1,3,7,8,1,4,Detchd,1916,1,1,225,3,3,2,0,0,No Misc,0,Jul,2006,Contract,Normal,2,94,1,11.877568578558138,1.0,1690,330,0
79,527451410,88000,2-STORY PUD 1946 & NEWER,RM,21,1680,2,0,4,Lvl,4,Inside,1,Briardale,Norm,Norm,Twnhs,2Story,6,5,1971,1971,Gable,CompShg,HdBoard,ImStucc,BrkFace,381,3,3,CBlock,3,3,1,1,1,525,GasA,3,Y,SBrkr,3,1,3,6,8,0,0,Detchd,1971,1,1,264,3,3,2,0,0,No Misc,0,Mar,2010,Warranty Deed,Family,2,39,0,11.385092093460344,1.5,1092,0,0
80,531477050,67500,1-STORY 1945 & OLDER,RH,70,9800,2,0,4,Lvl,4,Corner,1,Sawyer West,Feedr,Norm,1Fam,1Story,5,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,2,BrkTil,3,3,1,1,1,816,GasA,3,N,FuseA,2,1,3,5,8,0,0,Detchd,1920,1,1,429,3,3,2,0,0,No Misc,0,Apr,2010,Warranty Deed,Normal,1,90,1,11.119882876860622,1.0,1012,201,0
81,914476130,148000,SPLIT OR MULTI-LEVEL,RL,140,11080,2,0,4,Lvl,4,Corner,1,Mitchell,Norm,Norm,1Fam,SLvl,6,6,1975,1975,Gable,CompShg,Plywood,Plywood,BrkFace,257,3,3,CBlock,3,3,3,6,1,552,GasA,3,Y,SBrkr,3,1,3,6,8,0,0,Attchd,1975,1,2,528,3,3,2,0,0,No Misc,0,May,2006,Warranty Deed,Normal,2,35,0,11.904967552746252,3.0,1786,0,0
82,535453020,159000,1-STORY 1946 & NEWER ALL STYLES,RL,80,8000,2,0,4,Lvl,4,Inside,1,North Ames,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,None,0,3,3,PConc,3,3,1,4,3,292,GasA,4,Y,FuseA,3,1,4,6,8,0,0,Attchd,1959,2,1,311,3,3,2,0,0,No Misc,0,May,2008,Warranty Deed,Normal,1,51,0,11.976659481202368,2.5,2220,240,0
83,535379100,120000,1-STORY 1945 & OLDER,RL,60,10800,2,1,4,Lvl,4,Inside,1,Old Town,Norm,Norm,1Fam,1Story,5,6,1920,1950,Hip,CompShg,Stucco,Stucco,None,0,3,3,BrkTil,3,3,1,3,1,299,GasA,5,Y,SBrkr,2,1,3,5,8,1,4,Detchd,1970,1,2,720,3,3,2,0,0,No Misc,0,Jun,2006,Warranty Deed,Normal,1,90,1,11.695247021764184,2.0,1951,229,0
84,905108190,134900,SPLIT FOYER,RL,72,7252,2,0,3,Lvl,4,CulDSac,1,Sawyer,Norm,Norm,1Fam,SFoyer,5,5,1982,1982,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,CBlock,4,3,3,6,1,173,GasA,3,Y,SBrkr,2,1,3,5,8,0,0,Detchd,1983,1,2,576,3,3,2,0,0,No Misc,0,Apr,2009,Warranty Deed,Normal,1,28,0,11.812289042195847,2.0,1543,120,0
85,905201110,185000,1-STORY 1946 & NEWER ALL STYLES,RL,88,14175,2,0,4,Lvl,4,Inside,1,Sawyer,PosA,Norm,1Fam,1Story,6,8,1956,1956,Gable,CompShg,HdBoard,HdBoard,None,0,3,3,CBlock,3,4,4,6,1,212,GasA,3,Y,FuseA,1,1,3,4,8,1,3,Attchd,1956,1,2,621,3,3,2,0,0,No Misc,0,Jun,2008,Warranty Deed,Normal,1,54,0,12.128111104060462,2.0,1964,422,0
86,903227090,132500,1-1/2 STORY FINISHED ALL AGES,RM,50,6000,2,0,4,Lvl,4,Inside,1,Brookside,Norm,Norm,1Fam,1.5Fin,6,6,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0,3,2,CBlock,3,3,1,1,1,780,GasA,5,Y,FuseF,4,1,3,6,8,1,4,Detchd,1939,1,1,280,3,3,2,0,0,No Misc,0,May,2009,Warranty Deed,Normal,1,71,1,11.794337924408413,1.0,1412,45,0
87,905107300,160500,SPLIT OR MULTI-LEVEL,RL,72,7176,2,0,3,Lvl,4,CulDSac,1,Sawyer,Norm,Norm,1Fam,SLvl,6,6,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,200,3,3,CBlock,3,4,4,6,1,166,GasA,2,Y,SBrkr,3,1,3,6,8,1,2,Detchd,1979,1,2,616,3,3,2,0,4,No Misc,0,Jul,2006,Warranty Deed,Normal,2,32,0,11.986049221552207,2.0,1834,311,0
88,903401070,165000,1-1/2 STORY FINISHED ALL AGES,RL,60,8850,2,2,4,Bnk,4,Inside,1,Brookside,Norm,Norm,1Fam,1.5Fin,6,7,1920,1950,Gable,CompShg,Wd Sdng,Wd Shng,None,0,3,4,PConc,3,3,1,1,1,768,GasA,5,Y,SBrkr,3,1,4,7,8,0,0,Detchd,1977,1,2,576,3,3,1,0,0,No Misc,0,Feb,2007,Warranty Deed,Normal,1,90,1,12.013700752882718,1.0,1376,198,0
89,903230100,100000,1-STORY 1945 & OLDER,RM,60,6911,2,0,4,Lvl,4,FR2,1,Brookside,Feedr,Norm,1Fam,1Story,5,5,1924,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,PConc,3,3,2,2,1,740,GasA,3,Y,SBrkr,2,1,2,5,7,0,0,Detchd,1965,1,2,440,3,3,2,0,0,No Misc,0,Oct,2009,Warranty Deed,Normal,1,86,1,11.512925464970229,1.0,1706,0,0
90,527105010,189900,2-STORY 1946 & NEWER,RL,74,13830,2,0,3,Lvl,4,Inside,1,Gilbert,Norm,Norm,1Fam,2Story,5,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,None,0,3,3,PConc,4,3,1,6,1,137,GasA,4,Y,SBrkr,3,1,3,6,8,1,3,Attchd,1997,3,2,482,3,3,2,0,3,No Misc,0,Mar,2010,Warranty Deed,Normal,2,13,1,12.154252896800378,2.5,2420,246,0
91,528480020,227875,2-STORY 1946 & NEWER,FV,84,10207,2,0,4,Lvl,4,Inside,1,Somerset,Norm,Norm,1Fam,2Story,7,6,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0,4,3,PConc,4,3,1,1,1,874,GasA,5,Y,SBrkr,3,1,4,7,8,0,0,Attchd,2007,3,2,578,3,3,2,0,0,No Misc,0,Aug,2007,New,Partial,2,3,0,12.336552511980964,3.0,1761,249,0
92,527402130,111900,1-STORY 1946 & NEWER ALL STYLES,RL,68,10295,2,0,4,Lvl,4,FR2,1,North Ames,Norm,Norm,1Fam,1Story,4,6,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,72,3,3,CBlock,4,3,2,3,1,684,GasA,3,Y,SBrkr,2,1,3,4,8,0,0,Attchd,1969,1,1,288,3,3,2,0,0,No Misc,0,Sep,2008,Court Officer Deed,Normal,1,41,0,11.625360894300016,1.0,1188,16,0
93,909251080,145000,2-STORY 1945 & OLDER,RL,66,8969,2,0,4,Bnk,4,Inside,1,Crawford,Norm,Norm,1Fam,2Story,6,6,1926,1950,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,BrkTil,3,3,1,4,1,265,GasA,5,Y,SBrkr,2,1,3,6,8,1,4,Detchd,2001,1,1,369,3,3,1,0,3,No Misc,0,Jul,2008,Warranty Deed,Normal,2,84,1,11.884489021402711,2.0,1695,192,0
94,908201120,118000,DUPLEX ALL STYLES AND AGES,RL,92,12108,2,0,4,Lvl,4,Inside,1,Edwards,Norm,Norm,Duplex,1Story,4,4,1955,1955,Gable,CompShg,VinylSd,VinylSd,BrkFace,270,3,3,CBlock,3,3,1,5,1,1307,GasA,3,N,FuseF,4,2,2,8,8,0,0,No Garage,1955,0,0,0,0,0,2,0,0,No Misc,0,Sep,2008,Warranty Deed,Normal,2,55,0,11.678439903447801,2.0,1573,0,0
95,533221080,166000,2-STORY PUD 1946 & NEWER,FV,72,2998,2,0,4,Lvl,4,Inside,1,Somerset,Norm,Norm,TwnhsE,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,513,4,3,PConc,4,3,1,6,1,403,GasA,5,Y,SBrkr,2,1,4,4,8,0,0,Detchd,2000,1,2,440,3,3,2,0,0,No Misc,0,Jun,2006,Warranty Deed,Normal,2,10,0,12.01974306733868,2.5,1877,32,0
96,535178100,148000,SPLIT OR MULTI-LEVEL,RL,125,10000,2,0,4,Lvl,4,Corner,1,North Ames,Norm,Norm,1Fam,SLvl,5,6,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,272,3,3,CBlock,3,3,3,4,3,99,GasA,5,Y,SBrkr,3,1,3,6,8,1,3,Basment,1956,2,1,300,3,3,2,0,3,No Misc,0,Feb,2006,Warranty Deed,Normal,2,54,0,11.904967552746252,2.0,2329,311,0
97,535457050,99000,1-STORY 1946 & NEWER ALL STYLES,RL,70,7000,2,0,4,Lvl,4,Corner,1,North Ames,Feedr,Norm,1Fam,1Story,5,6,1961,1961,Gable,CompShg,BrkFace,Wd Sdng,None,0,3,3,Slab,0,0,0,0,0,0,GasA,4,Y,SBrkr,3,1,3,7,8,0,0,Attchd,1961,3,1,300,3,3,2,0,0,No Misc,0,Jul,2007,Warranty Deed,Normal,1,49,0,11.502875129116727,1.0,925,0,0
98,923226270,86000,PUD MULTILEVEL - INCL SPLIT LEV/FOYER,RM,21,1526,2,0,4,Lvl,4,Inside,1,Meadow Village,Norm,Norm,Twnhs,SFoyer,4,8,1970,2002,Gable,CompShg,CemntBd,CmentBd,None,0,3,4,CBlock,4,3,3,6,1,115,GasA,3,Y,SBrkr,1,1,4,3,8,0,0,Attchd,1970,1,1,286,3,3,2,0,0,No Misc,0,May,2009,Warranty Deed,Normal,2,40,1,11.362102575235644,2.0,1145,0,0
99,535105090,165000,SPLIT OR MULTI-LEVEL,RL,101,9150,2,0,3,Lvl,4,Corner,1,North Ames,Norm,Norm,1Fam,SLvl,6,5,1962,1962,Gable,Tar&Grv,Plywood,Plywood,BrkFace,305,3,3,CBlock,4,3,4,6,1,728,GasA,4,Y,SBrkr,3,1,3,6,8,1,4,Basment,1962,2,1,296,3,3,2,0,0,No Misc,0,Dec,2008,Warranty Deed,Normal,2,48,0,12.013700752882718,1.5,1802,174,0
100,533253070,211500,1-STORY PUD 1946 & NEWER,RL,61,3782,2,0,3,Lvl,4,CulDSac,1,Greens,Norm,Norm,TwnhsE,1Story,8,5,1981,1981,Gable,CompShg,Wd Sdng,Plywood,None,0,4,3,CBlock,4,3,4,6,1,266,GasA,3,Y,SBrkr,1,1,4,4,8,2,3,Attchd,1981,3,2,484,3,3,2,0,0,No Misc,0,Sep,2009,Warranty Deed,Normal,1,29,0,12.261980277468469,2.0,2186,211,0
101,907280170,210000,1-STORY 1946 & NEWER ALL STYLES,RL,70,8750,2,0,4,Lvl,4,Inside,1,College Creek,Norm,Norm,1Fam,1Story,7,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,209,4,3,PConc,4,3,3,6,1,306,GasA,5,Y,SBrkr,3,1,4,7,8,1,3,Attchd,1997,1,2,511,3,3,2,0,0,No Misc,0,Aug,2009,Warranty Deed,Normal,1,13,1,12.254862809699606,3.0,2528,177,0
102,914476450,228500,1-STORY 1946 & NEWER ALL STYLES,RL,74,9990,2,0,4,Lvl,4,Inside,1,Mitchell,Norm,Norm,1Fam,1Story,4,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,None,0,3,3,PConc,4,3,1,5,1,297,GasA,4,Y,SBrkr,3,1,3,6,8,1,3,Attchd,1991,1,2,432,3,3,2,0,0,No Misc,0,Jul,2008,Warranty Deed,Normal,1,19,0,12.339291489316397,3.0,3072,548,0
103,535327200,132000,1-STORY 1946 & NEWER ALL STYLES,RL,70,13300,2,0,4,Lvl,4,Inside,1,North Ames,Norm,Norm,1Fam,1Story,5,7,1956,2000,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,CBlock,4,3,1,3,1,551,GasA,3,Y,SBrkr,2,1,3,4,8,0,0,Attchd,1956,1,1,252,3,3,2,0,0,No Misc,0,Jun,2007,Warranty Deed,Normal,1,54,1,11.790557201568507,1.0,1305,417,0
104,528441090,468000,1-STORY 1946 & NEWER ALL STYLES,RL,85,11128,2,0,4,Lvl,4,Corner,1,Somerset,PosN,PosN,1Fam,1Story,9,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,Stone,198,5,3,PConc,5,3,4,6,1,300,GasA,5,Y,SBrkr,2,1,5,9,8,2,4,Attchd,2005,3,3,795,3,3,2,0,4,No Misc,0,Oct,2009,Warranty Deed,Normal,1,5,1,13.056223574899784,3.0,4648,296,0
105,906426195,240000,2-STORY 1946 & NEWER,RL,81,53107,2,0,2,Low,4,Corner,2,Clear Creek,Feedr,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0,4,3,PConc,4,3,3,6,1,595,GasA,5,Y,SBrkr,3,1,4,9,8,2,2,Attchd,1992,3,2,501,3,3,2,0,0,No Misc,0,Jun,2007,Warranty Deed,Normal,2,18,0,12.388394202324129,3.5,2938,447,0
106,534275170,151500,1-STORY 1946 & NEWER ALL STYLES,RL,73,12772,2,0,3,Lvl,4,CulDSac,1,North Ames,Norm,Norm,1Fam,1Story,6,8,1960,1998,Hip,CompShg,MetalSd,MetalSd,None,0,3,4,CBlock,3,3,2,4,1,460,GasA,3,Y,SBrkr,2,1,3,5,8,0,0,Attchd,1960,2,1,301,3,3,2,0,0,Gar2,15500,Apr,2007,Warranty Deed,Normal,1,50,1,11.928340903931561,1.0,1456,0,0
107,923226180,73000,PUD MULTILEVEL - INCL SPLIT LEV/FOYER,RM,21,1470,2,0,4,Lvl,4,Inside,1,Meadow Village,Norm,Norm,Twnhs,SFoyer,4,6,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0,3,3,CBlock,4,3,3,6,1,108,GasA,3,Y,SBrkr,1,1,3,3,8,0,0,No Garage,1970,0,0,0,0,0,2,0,0,No Misc,0,Apr,2006,Warranty Deed,Normal,2,40,0,11.198214720130528,2.0,1152,0,0
108,923226320,75500,PUD MULTILEVEL - INCL SPLIT LEV/FOYER,RM,21,1491,2,0,4,Lvl,4,Inside,1,Meadow Village,Norm,Norm,TwnhsE,SFoyer,4,6,1972,1972,Gable,CompShg,CemntBd,CmentBd,None,0,3,3,CBlock,4,3,3,2,6,0,GasA,5,Y,SBrkr,1,1,3,3,8,0,0,No Garage,1972,0,0,0,0,0,2,0,0,No Misc,0,May,2010,Warranty Deed,Normal,2,38,0,11.231887935237117,2.0,1260,120,0
109,528118050,500067,1-STORY 1946 & NEWER ALL STYLES,RL,59,17169,2,0,2,Lvl,4,CulDSac,1,Northridge Heights,Norm,Norm,1Fam,1Story,10,5,2007,2007,Hip,CompShg,CemntBd,CmentBd,BrkFace,970,5,3,PConc,5,3,3,6,1,636,GasA,5,Y,SBrkr,2,1,5,7,8,1,4,Attchd,2007,3,3,1174,3,3,2,0,0,No Misc,0,Aug,2007,New,Partial,1,3,0,13.122497368427132,4.5,3974,222,0
110,916253320,330000,1-STORY PUD 1946 & NEWER,RM,72,9763,2,0,3,Lvl,4,Inside,1,GrnHill,Norm,Norm,TwnhsE,1Story,7,5,1998,1998,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,239,4,3,PConc,4,3,1,6,5,328,GasA,5,Y,SBrkr,1,1,4,5,8,1,3,Attchd,1998,3,1,286,3,3,2,0,0,No Misc,0,Sep,2007,Warranty Deed,Normal,1,12,0,12.706847933442663,2.5,2676,0,0
111,904300150,107500,1-1/2 STORY FINISHED ALL AGES,RL,72,10632,2,0,3,Lvl,4,Inside,1,Clear Creek,Norm,Norm,1Fam,1.5Fin,5,3,1917,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,BrkTil,4,2,1,1,1,689,GasA,4,N,SBrkr,3,1,1,6,5,0,0,Detchd,1917,1,1,180,2,2,0,0,0,No Misc,0,Jan,2010,Court Officer Deed,Normal,1,93,1,11.585246126549855,1.5,1224,248,0
113,527354160,185000,2-STORY 1946 & NEWER,RL,80,10400,2,0,4,Lvl,4,Inside,1,Northwest Ames,Norm,Norm,1Fam,2Story,7,6,1980,1988,Gable,CompShg,HdBoard,HdBoard,BrkFace,280,3,3,CBlock,4,3,2,1,1,738,GasA,3,Y,SBrkr,3,1,3,7,7,1,3,Attchd,1980,1,2,489,3,3,2,0,0,No Misc,0,Mar,2008,Warranty Deed,Normal,2,30,1,12.128111104060462,2.5,2044,101,0
